name,target_rva,target_size,source,notes
??1Gen_dtor_000f7580@@UAE@XZ,0x000F6E40,257,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?onTunnelDestroyed@TunnelTracker@@QAEXPBVObject@@@Z,0x000F8C20,176,Code/GameEngine/Source/GameLogic/Object/Contain/CaveContainTryToSetCaveIndex.cpp,reloc-derived;call-sites=1;identity=real
?playerFromParam@ScriptConditions@@IAEPAVPlayer@@PAVParameter@@@Z,0x000F94B0,68,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptConditions.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_000fa390_k4@@UGen_t_000fa390_p12cd@@@_STL@@QAE@ABU01@@Z,0x000F9FF0,181,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_000fa3f0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_000fa3f0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x000FA0E0,69,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_000fd5c0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_000fd5c0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x000FCF70,123,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_000fe210@@UAE@XZ,0x000FDB40,139,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00138860_k4@@UGen_t_00138860_p12cd@@@_STL@@QAE@ABU01@@Z,0x000FFD10,194,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeAssign@BfmeCopyElementA@@QAEXPAU1@@Z,0x00100300,147,Code/GameEngine/Source/Common/S3StrideCopyLoops.cpp,reloc-derived;call-sites=2;identity=real
?readDict@DataChunkInput@@QAE?AVDict@@XZ,0x001039C0,561,Code/GameEngine/Source/GameClient/MapUtil.cpp,reloc-derived;call-sites=2;identity=real
?parse@DataChunkInput@@QAE_NPAX@Z,0x00103DE0,820,Code/GameEngine/Source/GameClient/MapUtil_ParseObjectsDataChunk_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?localPixelToRadar@Radar@@QAE_NPBUICoord2D@@PAU2@@Z,0x00107AB0,327,Code/GameEngine/Source/Common/System/Radar.cpp,reloc-derived;call-sites=2;identity=real
?internalCreateEvent@Radar@@IAEXPBUCoord3D@@W4RadarEventType@@MPBURGBAColorInt@@2@Z,0x00107D60,510,Code/GameEngine/Source/Common/System/Radar.cpp,reloc-derived;call-sites=1;identity=real
??0UpgradeTemplate@@QAE@XZ,0x0010ABD0,175,Code/GameEngine/Source/Common/UpgradeCenter_newUpgrade_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0010bd60@@UAE@XZ,0x0010BC80,176,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
?xferInteger@@YAXAAVXfer@@AAH@Z,0x0010C320,25,Code/GameEngine/Source/GameClient/System/FXParticleSystem/fx_particle_system_bulk.cpp,reloc-derived;call-sites=1;identity=real
?bfmeHandOver_00001A50@@YAXPAVBfmeSeedTarget@@PAX@Z,0x0010C460,39,Code/GameEngine/Source/Common/S3SeedPairsHoisted.cpp,reloc-derived;call-sites=4;identity=real
?bfmeHandOver_000353C8@@YAXPAVBfmeSeedTarget@@PAX@Z,0x0010C8D0,140,Code/GameEngine/Source/Common/S3SeedPairsDeferred.cpp,reloc-derived;call-sites=2;identity=real
?Gen003BB8F0Free@@YAXPAVGenXferInterface@@PAX@Z,0x0010CAC0,305,Code/GameEngine/Source/Common/V4XferSlotSequences.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_t_0010dae0_p12cd@@QAE@XZ,0x0010D700,128,Code/gen_small/tgrid_103.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_0056ce40_k4@@UGen_t_0056ce40_p12cd@@@_STL@@QAE@ABU01@@Z,0x0010DFC0,93,Code/gen_small/tgrid_117.cpp,reloc-derived;call-sites=1;identity=generated
?xferSaveData@GameState@@AAEXPAVXfer@@W4SnapshotType@@@Z,0x0010FBD0,550,Code/GameEngine/Source/Common/System/SaveGame/GameState.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00113960@@UAE@XZ,0x00113200,95,Code/gen_small/dtors_000.cpp,reloc-derived;call-sites=1;identity=generated
??0?$_STLP_alloc_proxy@PAUGen_t_001263a0_m4pod@@U1@V?$allocator@UGen_t_001263a0_m4pod@@@_STL@@@_STL@@QAE@ABV?$allocator@UGen_t_001263a0_m4pod@@@1@PAUGen_t_001263a0_m4pod@@@Z,0x00124F40,11,Code/gen_small/fam_017.cpp,reloc-derived;call-sites=1;identity=generated
??0?$_STLP_alloc_proxy@PAUGen_t_001263d0_m4pod@@U1@V?$allocator@UGen_t_001263d0_m4pod@@@_STL@@@_STL@@QAE@ABV?$allocator@UGen_t_001263d0_m4pod@@@1@PAUGen_t_001263d0_m4pod@@@Z,0x00124F50,11,Code/gen_small/fam_017.cpp,reloc-derived;call-sites=1;identity=generated
??AModuleTemplateMap@ModuleFactory@@QAEAAVModuleTemplate@1@ABH@Z,0x001296E0,144,Code/GameEngine/Source/Common/System/module_factory.cpp,reloc-derived;call-sites=102;identity=real
??0S4ModuleData0012A070@@QAE@XZ,0x00129F80,189,Code/GameEngine/Source/Common/S4NewModuleData.cpp,reloc-derived;call-sites=1;identity=real
??0StealthUpdateModuleData@@QAE@XZ,0x0012A3A0,372,Code/GameEngine/Source/GameLogic/Object/Update/StealthUpdateFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0012a580@@UAE@XZ,0x0012A5B0,160,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0RandomSoundSelectorClientBehaviorModuleData@@QAE@XZ,0x0012BCC0,169,Code/GameEngine/Source/Common/Thing/RandomSoundSelectorClientBehaviorFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0012bda0@@UAE@XZ,0x0012BDD0,107,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?setTransformMatrix@Thing@@QAEXPBVMatrix3D@@@Z,0x00132200,257,Code/GameEngine/Source/Common/Thing/Thing.cpp,reloc-derived;call-sites=1;identity=real
?setOrientation@Thing@@QAEXM@Z,0x00132E40,441,Code/GameEngine/Source/GameLogic/Object/Contain/TunnelContain.cpp,reloc-derived;call-sites=3;identity=real
??$__copy_backward@PAUGen_t_00133f20_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00133f20_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00133700,77,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_00134080_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00134080_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00133860,105,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeCopyInto_00134BB0@@YAXPBUBfmeCopyElem_00134BB0@@0PAU1@PAI@Z,0x00133F50,53,Code/GameEngine/Source/Common/Bfme5AllocateAndCopy.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_00134f70_k4@@UGen_t_00134f70_p12cd@@@_STL@@QAE@ABU01@@Z,0x00134500,105,Code/gen_small/tgrid_104.cpp,reloc-derived;call-sites=1;identity=generated
?resize@?$hashtable@URva001360E0Value@@VAsciiString@@U?$hash@VAsciiString@@@rts@@URva001360E0ExtractKey@@U?$equal_to@VAsciiString@@@_STL@@V?$allocator@URva001360E0Value@@@7@@_STL@@QAEXI@Z,0x00135ED0,415,Code/Libraries/Source/WWVegas/WWLib/RvaHashInsertAsciiString.cpp,reloc-derived;call-sites=1;identity=generated
?_M_clear@?$vector@URva00146940Element@_STL@@V?$allocator@URva00146940Element@_STL@@@2@@_STL@@IAEXXZ,0x00137310,98,Code/Libraries/Source/WWVegas/WWLib/RvaVectorInsertOverflow287.cpp,reloc-derived;call-sites=1;identity=real
?_M_copy@?$_Rb_tree@HU?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@U?$_Select1st@U?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@@2@U?$less@H@2@V?$allocator@U?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@@2@@_STL@@AAEPAU?$_Rb_tree_node@U?$pair@$$CBHUGen_t_00137960_p12cd@@@_STL@@@2@PAU32@0@Z,0x001373D0,179,Code/gen_small/tgrid_104.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001384d0@@UAE@XZ,0x00137C90,92,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?_M_advance@?$_Deque_iterator_base@UGen_t_00138500_p12cd@@@_STL@@QAEXH@Z,0x00138090,294,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
??0GenBase00138960@@QAE@XZ,0x00138960,129,Code/GameEngine/Source/Common/MidVptrOnlyDerivedCtors.cpp,reloc-derived;call-sites=1;identity=real
??$__copy_backward@PAUGen_t_00138d40_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00138d40_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00138BA0,93,Code/gen_small/tgrid_133.cpp,reloc-derived;call-sites=1;identity=generated
?gen0013AE00@Gen0013AE00_0013A820@@QAEXXZ,0x0013AE00,468,Code/GameEngine/Source/Common/TailPairForwarders.cpp,reloc-derived;call-sites=1;identity=generated
?getSelectedPortraitImage@ThingTemplatePortraitShim@@QBEPBVImage@@XZ,0x0013EEC0,59,Code/GameEngine/Source/GameClient/GUI/ControlBar/ThingTemplatePortrait_getSelectedPortraitImage.cpp,reloc-derived;call-sites=1;identity=real
?insert_unique@?$_Rb_tree@$$CBV?$BitFlags@$0L@@@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@@3@UMapHelper@?$SparseMatchFinder@VArmorTemplateSet@@V?$BitFlags@$0L@@@@@V?$allocator@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@_STL@@@2@@2@U32@ABU?$pair@$$CBV?$BitFlags@$0L@@@PBVArmorTemplateSet@@@2@@Z,0x001426A0,629,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=2;identity=real
?insert_unique@?$_Rb_tree@$$CBV?$BitFlags@$0BB@@@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@U?$_Select1st@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@UMapHelper@?$SparseMatchFinder@VWeaponTemplateSet@@V?$BitFlags@$0BB@@@@@V?$allocator@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@_STL@@@2@@2@U32@ABU?$pair@$$CBV?$BitFlags@$0BB@@@PBVWeaponTemplateSet@@@2@@Z,0x001429C0,629,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00147e70@@UAE@XZ,0x00146BA0,842,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0014ad90@@UAE@XZ,0x0014AC60,215,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0014b800@@UAE@XZ,0x0014AE40,95,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?findClosestRepulsor@AI@@QAEPAVObject@@PBV2@M@Z,0x0014B090,154,Code/GameEngine/Source/GameLogic/AI/AIMoveAwayFromRepulsorsState_onEnter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?destroyGroup@AI@@QAEXPAVAIGroup@@@Z,0x0014BC40,69,Code/GameEngine/Source/GameLogic/AI/AIGroup_remove.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0014c600@@UAE@XZ,0x0014C3B0,162,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??$_M_insert_dispatch@U?$_List_iterator@UGen_t_0014c770_m12cd@@U?$_Const_traits@UGen_t_0014c770_m12cd@@@_STL@@@_STL@@@?$list@UGen_t_0014c770_m12cd@@V?$allocator@UGen_t_0014c770_m12cd@@@_STL@@@_STL@@QAEXU?$_List_iterator@UGen_t_0014c770_m12cd@@U?$_Nonconst_traits@UGen_t_0014c770_m12cd@@@_STL@@@1@U?$_List_iterator@UGen_t_0014c770_m12cd@@U?$_Const_traits@UGen_t_0014c770_m12cd@@@_STL@@@1@1ABU__false_type@1@@Z,0x0014C5A0,75,Code/gen_small/fam_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0014e100@@UAE@XZ,0x0014C850,111,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?newOverride@AIParseDefinitionAIShim@@QAEXXZ,0x0014E2B0,571,Code/GameEngine/Source/GameLogic/AI/ai.cpp,reloc-derived;call-sites=1;identity=real
??$__uninitialized_copy@PBUGen_t_00152530_p12pod@@PAU1@@_STL@@YAPAUGen_t_00152530_p12pod@@PBU1@0PAU1@ABU__false_type@0@@Z,0x00150420,45,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
??0AIGroup@@QAE@XZ,0x00151BF0,197,Code/GameEngine/Source/GameLogic/AI/AI_createGroup.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00152690@@UAE@XZ,0x00151D10,246,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?groupAttackObjectPrivate@AIGroup@@AAEX_NPAVObject@@HW4CommandSourceType@@@Z,0x00155DA0,568,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActions.cpp,reloc-derived;call-sites=4;identity=real
?groupEnter@AIGroup@@QAEXPAVObject@@W4CommandSourceType@@@Z,0x00156440,229,Code/GameEngine/Source/GameLogic/ScriptEngine/ScriptActions_doTeamGarrisonSpecificBuilding.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAccept@Gen_002BBD40@@AAEXPAVBfmeSeedTarget@@@Z,0x0015C0C0,325,Code/GameEngine/Source/Common/S3SeedPairsForms.cpp,reloc-derived;call-sites=1;identity=generated
?lookForInnerTarget@AIGuardMachine@@QAE_NXZ,0x0015D530,2514,Code/GameEngine/Source/GameLogic/AI/AIGuard.cpp,reloc-derived;call-sites=1;identity=real
?bfmeAccept@Gen_00168910@@AAEXPAVBfmeSeedTarget@@@Z,0x00161550,1031,Code/GameEngine/Source/Common/S3SeedPairsGuarded.cpp,reloc-derived;call-sites=1;identity=generated
?isLocationSafe@AIPlayer@@QAE_NPBUCoord3D@@PBVThingTemplate@@@Z,0x00163030,388,Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp,reloc-derived;call-sites=2;identity=real
?getPlayerStructureBounds@AIPlayer@@SAXPAURegion2D@@H@Z,0x00163C70,537,Code/GameEngine/Source/GameLogic/AI/AIPlayer_guardSupplyCenter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?isSupplySourceAttacked@AIPlayer@@QAE_NXZ,0x00163F10,421,Code/GameEngine/Source/GameLogic/AI/AIPlayer_guardSupplyCenter_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?findSupplyCenter@AIPlayer@@IAEPAVObject@@H@Z,0x00164C10,883,Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp,reloc-derived;call-sites=2;identity=real
?outOfWeaponRangeObject@@YA_NPAVState@@PAX@Z,0x00171E70,275,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=1;identity=real
?onExit@AIInternalMoveToState@@UAEXW4StateExitType@@@Z,0x00172D80,189,Code/GameEngine/Source/Common/AIEnterState_onExit_Thunk.cpp,reloc-derived;call-sites=14;identity=real
?update@AIInternalMoveToState@@UAE?AW4StateReturnType@@XZ,0x00172E70,1166,Code/GameEngine/Source/GameLogic/AI/AIStates.cpp,reloc-derived;call-sites=2;identity=real
?handle@Gen00039BD5@@QAEXH@Z,0x0017BA90,897,Code/GameEngine/Source/Common/TinyIndexedForwarders.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001840e0@@UAE@XZ,0x0017CA40,126,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0Rva000250BDStateBase@@QAE@PAXVAsciiString@@@Z,0x0017FC60,127,Code/GameEngine/Source/Common/StateSelfNamingCtorsWithFields.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00187240@@UAE@XZ,0x00181DF0,163,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0AICommandParms@@QAE@W4AICommandType@@W4CommandSourceType@@@Z,0x00185910,211,Code/GameEngine/Source/GameLogic/AI/AICommandInterface_aiAttackArea.cpp,reloc-derived;call-sites=27;identity=real
?bfmeAccept@BfmeSubAccept_00002DEC@@QAEXPAVBfmeSeedTarget@@@Z,0x00187860,805,Code/GameEngine/Source/Common/S3VersionBlocks.cpp,reloc-derived;call-sites=2;identity=real
?applyAlternate@Rva001705A0Inner@@QAEXH_N@Z,0x0018B8B0,74,Code/GameEngine/Source/Common/Rva001705A0LazyObject.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeResume@Gen_0018BC70@@AAEXXZ,0x0018B9F0,220,Code/GameEngine/Source/Common/Bfme5CompactAlive.cpp,reloc-derived;call-sites=1;identity=generated
?bfmeRestart@Gen_0018BC70@@AAEXXZ,0x0018BB10,282,Code/GameEngine/Source/Common/Bfme5CompactAlive.cpp,reloc-derived;call-sites=1;identity=generated
?apply@Rva001705A0Inner@@QAEXH_N@Z,0x0018BCF0,176,Code/GameEngine/Source/Common/Rva001705A0LazyObject.cpp,reloc-derived;call-sites=1;identity=generated
?setTurretTargetPosition@TurretAI@@QAEXPBUCoord3D@@@Z,0x0018D260,241,Code/GameEngine/Source/GameLogic/Object/Update/AIUpdate.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0018d860@@UAE@XZ,0x0018D600,135,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?pointInTrigger@PolygonTrigger@@QBE_NAAUICoord3D@@@Z,0x0018F8A0,307,Code/GameEngine/Source/GameLogic/AI/PathfindLayer_bfmeContainsPoint.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_00191380@@UAE@XZ,0x00190490,167,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00192770@@UAE@XZ,0x00191640,134,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_00195060_k4@@UGen_t_00195060_p12cd@@@_STL@@QAE@ABU01@@Z,0x00193D50,294,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
??0BuildListInfo@@QAE@XZ,0x00194210,212,Code/GameEngine/Source/GameLogic/Map/SidesList.cpp,reloc-derived;call-sites=2;identity=real
??0?$pair@$$CBUGen_t_00195b60_k4@@UGen_t_00195b60_p12cd@@@_STL@@QAE@ABU01@@Z,0x001953B0,85,Code/gen_small/tgrid_106.cpp,reloc-derived;call-sites=1;identity=generated
??1Mem00197C60@@QAE@XZ,0x00197C60,150,Code/GameEngine/Source/Common/BigPairMemberDtors.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@URva001999C0Element@@V?$allocator@URva001999C0Element@@@_STL@@@_STL@@IAEXPAURva001999C0Element@@ABU3@ABU__false_type@2@I_N@Z,0x00197D30,289,Code/Libraries/Source/WWVegas/WWLib/RvaVectorPushBack.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_0019a890_p16cd@@V?$allocator@UGen_t_0019a890_p16cd@@@_STL@@@_STL@@IAEXPAUGen_t_0019a890_p16cd@@ABU3@ABU__false_type@2@I_N@Z,0x00199B20,267,Code/gen_small/tgrid_106.cpp,reloc-derived;call-sites=1;identity=generated
?equal_range@?$hashtable@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@@_STL@@QAE?AU?$pair@U?$_Ht_iterator@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHUGen_t_0019a850_m12pod@@@_STL@@@2@@_STL@@U12@@2@ABH@Z,0x00199EC0,505,Code/gen_small/fam_009.cpp,reloc-derived;call-sites=1;identity=generated
?insert_unique@?$_Rb_tree@URva0019BC70Key@@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@U?$_Select1st@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@@3@U?$less@URva0019BC70Key@@@3@V?$allocator@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@@3@@_STL@@QAE?AU?$_Rb_tree_iterator@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@U?$_Nonconst_traits@U?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@_STL@@@2@@2@U32@ABU?$pair@$$CBURva0019BC70Key@@URva0019BC70Value@@@2@@Z,0x0019AA50,629,Code/GameEngine/Source/Common/Rva0019BC70MapInsertBody.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_0019e270_p12cd@@V?$allocator@UGen_t_0019e270_p12cd@@@_STL@@@_STL@@IAEXPAUGen_t_0019e270_p12cd@@ABU3@ABU__false_type@2@I_N@Z,0x0019E030,281,Code/gen_small/tgrid_106.cpp,reloc-derived;call-sites=1;identity=generated
?isCellOnEnd@Bridge@@QAE_NPBURegion2D@@@Z,0x001A24B0,431,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,reloc-derived;call-sites=1;identity=real
?isPointOnBridge@Bridge@@QAE_NPBUCoord3D@@@Z,0x001A5F40,344,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,reloc-derived;call-sites=3;identity=real
??1Gen_dtor_001a87f0@@UAE@XZ,0x001A7350,101,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
?getBridgeHeight@Bridge@@QAEMPBUCoord3D@@PAU2@@Z,0x001A7520,664,Code/GameEngine/Source/GameLogic/Map/TerrainLogic.cpp,reloc-derived;call-sites=1;identity=real
?getLayerForDestination@TerrainLogic@@QAE?AW4PathfindLayerEnum@@PAVObject@@PBUCoord3D@@@Z,0x001A7C20,245,Code/GameEngine/Source/Common/Pathfinder_moveAlliesAwayFromDestination_Thunk.cpp,reloc-derived;call-sites=3;identity=real
??0Bridge@@QAE@PAVObject@@@Z,0x001A9CE0,1412,Code/GameEngine/Source/GameLogic/Map/TerrainLogic_addLandmarkBridgeToLogic_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_001ac1b0@@UAE@XZ,0x001ABA80,235,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UGen_t_001acec0_p48cd@@V?$allocator@UGen_t_001acec0_p48cd@@@_STL@@@_STL@@IAEXPAUGen_t_001acec0_p48cd@@ABU3@ABU__false_type@2@I_N@Z,0x001ACA90,337,Code/gen_small/tgrid_124.cpp,reloc-derived;call-sites=1;identity=generated
?reset@TerrainLogic@@UAEXXZ,0x001ACF90,183,Code/GameEngineDevice/Source/W3DDevice/GameLogic/W3DTerrainLogic_initReset_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?xferTerrainState@TerrainLogic@@IAEXPAVXfer@@@Z,0x001AD370,1501,Code/GameEngine/Source/GameLogic/Map/TerrainLogicXferThunk.cpp,reloc-derived;call-sites=1;identity=real
??0TerrainLogicBase@@QAE@XZ,0x001ADB80,305,Code/GameEngine/Source/GameLogic/Map/TerrainLogicCtorThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_001b0980@@UAE@XZ,0x001B0820,98,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
?handle@Gen001B0E20@@QAEXPAVFlagPairTarget@@@Z,0x001B0E20,42,Code/GameEngine/Source/Common/FlagPairThenDirectCallers.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001b2660@@UAE@XZ,0x001B22F0,98,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001b3020@@UAE@XZ,0x001B2B10,25,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001b31d0@@UAE@XZ,0x001B2C70,130,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001b3ef0@@UAE@XZ,0x001B3E60,107,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
??0LocomotorTemplate@@QAE@XZ,0x001B52C0,41,Code/GameEngine/Source/GameLogic/Object/LocomotorStore_newOverride_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_001b60b0@@UAE@XZ,0x001B5550,101,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_001b7e00@@UAE@XZ,0x001B6F20,209,Code/gen_small/dtors_002.cpp,reloc-derived;call-sites=1;identity=generated
?j_0002f0a4@@YAXXZ,0x001BF2A0,47,Code/GameEngine/Source/Common/Rva001BF2E0SetAndNotify.cpp,reloc-derived;call-sites=1;identity=real
?bfmeGetBonusSource@Object@@ABEPAVBfmeVisionBonusSource@@XZ,0x001BF830,111,Code/GameEngine/Source/Common/Rva00369860Reset.cpp,reloc-derived;call-sites=3;identity=real
?setTransformMatrix@Thing@@QAEXPBVMatrix3D@@@Z,0x001C16A0,155,Code/GameEngine/Source/GameLogic/Object/Update/StructureToppleUpdate.cpp,reloc-derived;call-sites=1;identity=real
?updateUpgradeModules@Object@@QAEXXZ,0x001C5800,349,Code/GameEngine/Source/GameLogic/Object/ObjectFields.cpp,reloc-derived;call-sites=1;identity=real
?affectedByUpgrade@Object@@QBE_NPBVUpgradeTemplate@@@Z,0x001C5A30,267,Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp,reloc-derived;call-sites=2;identity=real
?clearAndSet@ModelConditionFlags@@QAEXABV1@0@Z,0x001C5FA0,216,Code/GameEngine/Source/GameClient/Drawable_replaceModelConditionState.cpp,reloc-derived;call-sites=1;identity=real
